index , Longitude, Latitude,hour,DBSCAN,HAC,K-Means,Satellite Number
2860,194.0475528,0.250972669,11,0,0,1,39173
2861,175.0350066,0.042750626,14,0,0,1,40746
2862,229.5974288,11.74740017,5,0,3,0,21135
2863,229.2988334,2.870745,15,0,3,0,23124
2864,255.0464814,0.030459944,5,0,3,0,29644
2865,237.8787311,13.30080061,4,0,3,0,16870
2866,227.006397,0.026793684,9,0,3,0,28884
2867,213.1168853,-2.386826688,5,0,3,1,24931
2868,171.779954,5.066925654,4,0,0,1,6974
2869,219.4237648,-1.269219054,12,0,3,1,38700
2870,163.054043,-0.673455143,8,0,0,1,41838
2871,197.5352667,11.85639753,6,0,3,1,16339
2872,258.9307477,17.96820431,15,0,3,0,22563
2873,218.8594873,-23.76193467,4,-1,3,1,39494
2874,247.8143969,7.283745731,9,0,3,0,29676
2875,218.3460239,7.256275831,13,0,3,1,19883
2876,247.3274799,17.30553056,5,0,3,0,11147
2877,255.0879785,6.528425849,11,0,3,0,23696
2878,177.9906352,2.905318899,14,0,0,1,24674
2879,243.9159935,2.302787306,11,0,3,0,2645
2880,171.4303578,2.153434192,14,0,0,1,2652
2881,243.6765354,-6.41302256,14,0,3,0,13595
2882,211.156041,8.47878647,5,0,3,1,13431
2883,220.9528853,-0.000377708,16,0,3,1,26639
2884,227.5652774,5.928589661,9,0,3,0,26378
2885,175.9745463,7.898838896,10,0,0,1,20402
2886,160.1853752,-1.907238844,7,0,0,1,30323
2887,213.3600976,-3.265457997,15,0,3,1,13636
2888,206.0787303,-3.832872544,4,0,3,1,23686
2889,234.9697333,0.034012577,10,0,3,0,28790
2890,252.6407055,3.607556524,13,0,3,0,23846
2891,240.9001827,0.007994607,12,0,3,0,28238
2892,218.0767441,-22.45330187,4,-1,3,1,39494
2893,251.7976408,-2.00070246,15,0,3,0,26738
2894,219.2777934,9.547205758,13,0,3,1,16482
2895,176.3422591,6.685688759,5,0,0,1,10855
2896,241.2644589,0.02813732,12,0,3,0,31102
2897,203.4707969,-2.371102014,14,0,3,1,33513
2898,161.9864592,-2.678580405,5,0,0,1,17611
2899,199.3352323,13.50506586,11,0,3,1,18951
2900,188.7811208,5.15903396,7,0,0,1,39070
2901,252.9021501,-3.26584985,10,0,3,0,5587
2902,239.2771628,14.64723921,9,0,3,0,19876
2903,165.4259591,-6.234138978,5,0,0,1,15873
2904,243.6577398,11.25576387,10,0,3,0,22175
2905,169.3549596,-5.517962774,5,0,0,1,15561
2906,194.0884877,3.505730468,3,0,3,1,13878
2907,178.9932981,13.58956018,10,0,0,1,17875
2908,212.1926576,13.34295636,7,0,3,1,17972
2909,216.0925315,-11.81209806,16,0,3,1,11862
2910,191.7722304,8.639182064,13,0,0,1,17705
2911,248.0016446,6.926998449,12,0,3,0,28240
2912,177.3314641,-0.566861085,16,0,0,1,15487
2913,249.1337541,10.03320393,8,0,3,0,15574
2914,244.4658896,-12.73990665,16,0,3,0,17873
2915,201.8270513,8.815915037,10,0,3,1,21964
2916,222.7563234,12.26545938,7,0,3,1,18877
2917,182.9201934,0.007246442,12,0,0,1,38978
2918,159.9805818,-1.713777271,8,0,0,1,30323
2919,153.020008,-6.572234755,4,0,0,1,25331
2920,156.0498034,-0.033174157,6,0,0,1,27831
2921,232.3813076,4.936205306,5,0,3,0,2868
2922,243.0042929,-5.382696169,13,0,3,0,2868
2923,182.921206,0.002121316,11,0,0,1,38978
2924,229.8949549,2.558642861,12,0,3,0,2207
2925,251.2800257,14.37214887,10,0,3,0,8746
2926,240.7105315,-6.216997364,15,0,3,0,25000
2927,245.0583838,9.712592989,7,0,3,0,17873
2928,155.907715,3.564724615,10,0,0,1,23200
2929,247.2983784,11.22582058,9,0,3,0,26936
2930,184.8616939,1.941588092,5,0,0,1,21641
2931,233.6428012,5.963129478,4,0,3,0,38694
2932,223.0220271,12.74269809,12,0,3,1,18877
2933,238.9737583,-0.199361789,11,0,3,0,8620
2934,162.0030338,0.017658346,7,0,0,1,41729
2935,242.8414783,2.345100934,10,0,3,0,2645
2936,220.1114387,-1.601622761,3,0,3,1,2207
2937,255.2587399,-8.59087921,16,0,3,0,4902
2938,254.6329027,-2.269567897,15,0,3,0,23696
2939,254.9856109,-4.156381218,16,0,3,0,3029
2940,178.9438641,13.82939002,11,0,0,1,14160
2941,182.866613,0.67750703,14,0,0,1,38093
2942,224.5301279,0.895712015,15,0,3,0,38104
2943,156.1699969,-3.551467604,7,0,0,1,32387
2944,172.0992537,3.163306976,4,0,0,1,6974
2945,252.9009296,0.03727598,5,0,3,0,38551
2946,238.2926978,2.600919664,14,0,3,0,23943
2947,227.4042864,6.60588405,10,0,3,0,26378
2948,218.7578481,0.426767302,4,0,3,1,3291
2949,252.455182,5.346615926,8,0,3,0,22931
2950,237.1416042,7.424469591,12,0,3,0,25126
2951,150.013875,13.72270562,13,0,0,1,18350
2952,237.2350358,13.71584241,6,0,3,0,11841
2953,175.033913,0.027729541,10,0,0,1,40746
2954,182.3393345,-1.319042175,8,0,0,1,23915
2955,218.92591,5.671216614,13,0,3,1,29642
2956,179.3695354,6.649257577,5,0,0,1,14160
2957,248.9325665,-0.578997507,4,0,3,0,25516
2958,225.0256613,0.02840246,7,0,3,0,26495
2959,183.4583445,0.433032029,12,0,0,1,24700
2960,150.7505757,5.107276693,9,0,0,1,18350
2961,243.1967348,0.027916554,11,0,3,0,39122
2962,221.754958,1.19882795,8,0,3,1,2654
2963,234.5671755,-8.141761647,16,0,3,0,21135
2964,222.0820849,8.63031519,5,0,3,1,20499
2965,199.2181945,12.41637426,13,0,3,1,19919
2966,217.2169682,9.997612631,7,0,3,1,11569
2967,206.2870098,13.6808662,11,0,3,1,16275
2968,167.08258,-0.722832236,9,0,0,1,37951
2969,231.1337314,0.033721352,9,0,3,0,33453
2970,197.4135048,15.23680168,8,0,3,1,16339
2971,244.0502507,2.335159771,12,0,3,0,31577
2972,247.016589,6.443779377,5,0,3,0,40946
2973,214.5974848,5.35442445,12,0,3,1,17972
2974,241.8796894,-4.927451018,13,0,3,0,2868
2975,253.7769201,1.78602837,11,0,3,0,19686
2976,204.9832843,14.00556855,8,0,3,1,16275
2977,217.2297712,8.564253294,12,0,3,1,13636
2978,249.1369153,0.363414393,14,0,3,0,16276
2979,157.7358318,-4.711338005,6,0,0,1,23636
2980,184.9910168,1.307293631,15,0,0,1,13878
2981,230.9864533,-0.019592434,11,0,3,0,27715
2982,234.3442531,-13.08224916,16,0,3,0,12545
2983,227.0233784,0.024159983,4,0,3,0,28884
2984,157.0802533,-11.13625469,4,0,0,1,17706
2985,200.6245691,11.89800213,11,0,3,1,15219
2986,240.1210119,-11.88627107,16,0,3,0,8132
2987,244.8715364,0.008198915,13,0,3,0,37843
2988,234.1210871,-11.13173917,15,0,3,0,12545
2989,187.2924637,15.50225392,9,0,0,1,17065
2990,176.8238396,5.842298092,7,0,0,1,3428
2991,159.7192541,-0.905225903,6,0,0,1,25354
2992,247.2428336,11.08258932,10,0,3,0,26936
2993,187.4403281,11.64278526,13,0,0,1,18446
2994,202.8286532,-4.200027325,4,0,3,1,21964
2995,217.1715105,2.997082141,14,0,3,1,25673
2996,248.1595802,-5.370748615,12,0,3,0,5775
2997,160.3370526,-3.064059252,6,0,0,1,14786
2998,170.5879613,15.26447675,13,0,0,1,22984
2999,181.1756773,2.090781512,7,0,0,1,25339
3000,160.0055216,0.021227836,13,0,0,1,29495
3001,252.4543666,0.114343042,15,0,3,0,23846
3002,207.8445531,0.962033431,16,0,3,1,40896
3003,235.0714328,0.003662742,12,0,3,0,33275
3004,221.8324427,1.228296956,8,0,3,1,2654
3005,246.4395823,-0.914812587,4,0,3,0,29676
3006,156.0007794,-0.009632632,13,0,0,1,27831
3007,225.8195638,4.976405705,4,0,3,0,2639
3008,171.7614688,-3.829735809,6,0,0,1,25258
3009,167.1006109,0.491782245,5,0,0,1,37951
3010,181.0179605,3.382332939,14,0,0,1,23915
3011,248.0485394,5.661608465,4,0,3,0,20706
3012,245.6347655,2.953546394,12,0,3,0,13595
3013,220.2165268,0.782903362,5,0,3,1,3291
3014,204.0138222,4.923126957,12,0,3,1,23686
3015,150.4812908,-8.347615114,5,0,0,1,20370
3016,255.5333382,-12.52548287,16,0,3,0,21792
3017,229.7497912,-0.620912519,12,0,3,0,7790
3018,249.8403315,-0.000445288,12,0,3,0,27426
3019,235.0039032,0.017118096,5,0,3,0,28790
3020,226.7356605,13.09074637,7,0,3,0,10143
3021,167.019319,-0.898867618,16,0,0,1,37951
3022,248.2426965,0.266027641,11,0,3,0,15574
3023,219.3208375,5.463553044,11,0,3,1,11862
3024,160.0318688,-0.00631934,10,0,0,1,29495
3025,255.0196146,0.040370084,10,0,3,0,29644
3026,155.8098735,-1.542418446,9,0,0,1,32387
3027,193.956604,7.485308176,11,0,3,1,11941
3028,212.5869362,13.69790613,10,0,3,1,13431
3029,233.0723377,13.55463461,7,0,3,0,23108
3030,242.1035164,8.877259458,10,0,3,0,21940
3031,157.4404558,-8.434676183,5,0,0,1,23200
3032,200.1381981,10.24498483,14,0,3,1,21894
3033,241.1079459,11.18647416,5,0,3,0,8132
3034,249.2521709,-5.481386068,11,0,3,0,3947
3035,226.5323512,5.782786029,10,0,3,0,10143
3036,191.775559,13.52227502,11,0,0,1,11144
3037,194.0326616,4.846916584,17,0,0,1,29233
3038,254.7880979,-8.870429496,13,0,3,0,4902
3039,244.30981,-2.41882731,11,0,3,0,17873
3040,256.3161096,1.856379787,14,0,3,0,28137
3041,231.4319809,-1.075786784,5,0,3,0,23124
3042,175.0342287,0.038883813,12,0,0,1,40746
3043,256.2737583,9.956625847,4,0,3,0,23451
3044,254.9489519,14.04168738,5,0,3,0,13069
3045,192.2052538,12.69641449,12,0,0,1,22028
3046,254.7055129,14.79317752,5,0,3,0,13631
3047,159.9873881,0.034997321,15,0,0,1,29495
3048,160.9857028,9.636651592,13,0,0,1,23413
3049,255.3216233,4.563071351,13,0,3,0,23670
3050,191.1063226,4.337631141,16,0,0,1,24846
3051,198.1319297,11.10267412,13,0,3,1,13652
3052,183.67564,-2.118880927,15,0,0,1,40990
3053,160.006882,0.020015269,13,0,0,1,29495
3054,253.0219816,-3.532076925,8,0,3,0,30798
3055,211.4828527,14.66925275,8,0,3,1,20926
3056,244.8718996,0.002810494,14,0,3,0,37843
3057,212.1388147,-4.346289819,3,0,3,1,24313
3058,205.7943483,-2.499466003,5,0,3,1,23686
3059,171.5475642,12.90388012,14,0,0,1,20107
3060,199.1925744,13.05509751,13,0,3,1,19919
3061,200.8822205,10.12946973,10,0,3,1,11684
3062,245.1729306,-2.96E-05,11,0,3,0,39035
3063,203.57939,4.954640069,14,0,3,1,23686
3064,183.078432,0.001124615,6,0,0,1,33749
3065,234.5351653,9.238062096,12,0,3,0,23108
3066,243.1655569,5.744346836,5,0,3,0,21940
3067,156.6027439,15.72699895,12,0,0,1,14786
3068,240.7323999,-6.826984861,15,0,3,0,15824
3069,220.9788423,0.040681187,10,0,3,1,26639
3070,198.0795978,12.92244047,12,0,3,1,13652
3071,204.313412,14.25373354,8,0,3,1,8476
3072,182.6709708,1.973449546,13,0,0,1,38093
3073,237.5002191,9.908750621,12,0,3,0,19688
3074,224.0687886,7.441164891,12,0,3,0,15560
3075,163.3455189,-4.275439415,7,0,0,1,23413
3076,157.5420832,14.37855988,10,0,0,1,17611
3077,252.6770745,5.663493704,12,0,3,0,23846
3078,254.8330096,-2.12462939,9,0,3,0,4902
3079,240.1017797,-3.664178989,12,0,3,0,25000
3080,160.0283588,0.358636401,11,0,0,1,37210
3081,209.4064583,-0.615096183,14,0,3,1,23716
3082,188.7650353,1.775509774,13,0,0,1,39070
3083,202.7353854,-3.153509478,5,0,3,1,21894
3084,245.1739759,-8.54E-05,12,0,3,0,39035
3085,244.2168961,-12.2257101,15,0,3,0,17873
3086,203.1908859,1.381631167,6,0,3,1,23589
3087,200.1456643,21.13097727,5,0,3,1,41590
3088,180.0208397,9.248052986,13,0,0,1,17875
3089,234.4837661,8.216139457,12,0,3,0,23108
3090,243.2348992,3.032434946,14,0,3,0,22175
3091,156.3250708,12.58377893,16,0,0,1,17706
3092,234.2494464,14.15424587,7,0,3,0,21536
3093,151.9864163,0.011326111,15,0,0,1,32252
3094,246.856204,-6.647788375,16,0,3,0,40946
3095,239.002154,0.035967059,7,0,3,0,27854
3096,198.9248176,0.24320743,8,0,3,1,26720
3097,247.1851835,11.63728735,9,0,3,0,13595
3098,185.6470846,4.580968402,13,0,0,1,27566
3099,161.9962987,-0.003760742,5,0,0,1,41729
3100,152.5256508,-3.910077745,7,0,0,1,25331
3101,245.1773833,0.000211442,9,0,3,0,39035
3102,218.3864836,7.524609337,13,0,3,1,19883
3103,160.2827606,-1.974327597,7,0,0,1,30323
3104,211.5000294,14.74473786,8,0,3,1,13431
3105,255.0374142,0.038904975,7,0,3,0,29644
3106,155.0410614,2.783608598,13,0,0,1,32387
3107,240.1922498,-1.843359528,11,0,3,0,25000
3108,237.0104801,0.029043962,11,0,3,0,32951
3109,255.0922906,1.124411386,8,0,3,0,4902
3110,150.2006427,-3.657811208,8,0,0,1,25067
3111,240.8949553,-0.017213682,14,0,3,0,28238
3112,178.5363315,9.049585172,13,0,0,1,14160
3113,164.5270192,-7.436393625,5,0,0,1,26298
3114,255.030469,0.042560371,8,0,3,0,29644
3115,203.9205926,5.261697247,4,0,3,1,33513
3116,202.3493884,6.43134973,8,0,3,1,23589
3117,226.3276454,0.807160304,10,0,3,0,3291
3118,178.3910766,8.106999608,14,0,0,1,14160
3119,241.1538077,-6.333366501,16,0,3,0,25000
3120,161.7230604,-1.805946273,5,0,0,1,17611
3121,204.3867395,3.805107079,10,0,3,1,23686
3122,252.663518,0.018473055,5,0,3,0,26624
3123,152.1661922,2.765609658,10,0,0,1,39256
3124,224.5187372,1.084115894,14,0,3,0,38104
3125,235.0086543,0.008670388,4,0,3,0,28790
3126,226.691582,10.98467428,6,0,3,0,20799
3127,153.8963255,-9.734636351,5,0,0,1,19215
3128,252.2969046,6.152175922,9,0,3,0,22931
3129,163.8391303,-9.108962336,4,0,0,1,17611
3130,251.7066598,15.31263646,11,0,3,0,8746
3131,150.436443,-2.857851935,4,0,0,1,10002
3132,253.9352259,-5.832606571,13,0,3,0,19483
3133,194.716351,12.8750812,9,0,3,1,11941
3134,238.9435696,-3.565621497,13,0,3,0,22266
3135,249.2407277,13.69904658,4,0,3,0,5775
3136,230.9867171,-0.032486807,15,0,3,0,27715
3137,219.2695583,9.424242965,13,0,3,1,16482
3138,176.9872325,-2.180489785,5,0,0,1,37737
3139,251.6752628,-0.062220226,5,0,3,0,34265
3140,224.5856839,-12.87401793,16,0,3,0,10143
3141,219.1029033,1.630315532,15,0,3,1,23429
3142,243.0265609,8.339461468,6,0,3,0,22175
3143,231.4072435,5.449239876,4,0,3,0,2868
3144,152.1520425,1.721228588,12,0,0,1,39256
3145,254.0847151,3.705842895,6,0,3,0,4250
3146,226.0963178,-11.3579695,16,0,3,0,13983
3147,150.5977885,6.566577059,11,0,0,1,20918
3148,192.4673758,8.605334468,5,0,0,1,13878
3149,156.0259491,-0.033122293,11,0,0,1,27831
3150,202.0557179,3.489856063,7,0,3,1,21964
3151,162.0274478,0.035129566,13,0,0,1,41729
3152,199.7861812,2.274531245,5,0,3,1,15235
3153,178.0177194,5.902186719,8,0,0,1,25611
3154,248.803843,0.034589463,11,0,3,0,29643
3155,222.336985,-2.30724475,12,0,3,1,38698
3156,225.3003831,0.066720349,6,0,3,0,36411
3157,228.1762375,0.431758917,12,0,3,0,3291
3158,195.3037499,12.8212892,7,0,3,1,11153
3159,252.9188054,-3.02588845,10,0,3,0,5587
3160,223.1719497,6.873872188,13,0,3,1,19683
3161,254.786057,6.13883473,9,0,3,0,11145
3162,254.9529719,-2.504517897,10,0,3,0,3029
3163,221.1071974,0.425840016,10,0,3,1,40278
3164,254.6162122,-2.550715664,15,0,3,0,23696
3165,202.6490045,0.509576119,7,0,3,1,3292
3166,248.3422052,0.784015158,15,0,3,0,2645
3167,249.8808647,0.021816886,6,0,3,0,27426
3168,222.37715,5.116006409,4,0,3,1,20499
3169,179.5935637,-1.962873439,7,0,0,1,25473
3170,225.3024639,0.106496151,4,0,3,0,36411
3171,152.0054895,0.016798353,13,0,0,1,32252
3172,240.970495,2.979549112,8,0,3,0,25000
3173,154.0240717,0.008212926,11,0,0,1,41471
3174,211.6600113,-8.621464383,16,0,3,1,13636
3175,197.0964685,14.69815258,12,0,3,1,16101
3176,204.6636975,6.696563314,15,0,3,1,21139
3177,204.9669279,9.915385778,11,0,3,1,8476
3178,238.041883,2.341303571,4,0,3,0,26246
3179,243.0462349,-0.015032227,16,0,3,0,41589
3180,247.2850418,-0.685565235,15,0,3,0,20706
3181,241.9262387,13.87997839,7,0,3,0,22266
3182,239.4385418,4.299581145,14,0,3,0,28234
3183,244.2938736,5.783624218,11,0,3,0,14248
3184,185.9809082,-1.881956995,7,0,0,1,27566
3185,153.7080808,5.498182667,13,0,0,1,23768
3186,226.3554423,-1.407284406,15,0,3,0,22910
3187,156.9171115,3.133545507,16,0,0,1,24916
3188,202.2488599,8.565576571,14,0,3,1,21964
3189,159.2418534,-0.785825769,10,0,0,1,30323
3190,180.3938628,7.96538522,6,0,0,1,7229
3191,179.6774938,24.16684349,5,0,0,1,10637
3192,253.5993503,6.736894862,6,0,3,0,5587
3193,249.8688408,0.019253299,8,0,3,0,27426
3194,230.166751,0.002905839,10,0,3,0,858
3195,243.7763962,14.04072248,5,0,3,0,13637
3196,234.4896927,12.3133485,11,0,3,0,23108
3197,244.1491215,-4.2718558,11,0,3,0,17873
3198,173.7802028,3.89380329,8,0,0,1,23880
3199,232.180951,8.478121254,15,0,3,0,40747
3200,178.9217628,13.64603231,10,0,0,1,17875
3201,165.3810792,13.35412442,12,0,0,1,23656
3202,171.0372825,10.19599818,6,0,0,1,6974
3203,248.9318159,0.04442756,7,0,3,0,28378
3204,238.9862936,0.051971465,9,0,3,0,27854
3205,150.2087869,10.87591145,14,0,0,1,20918
3206,242.1902596,14.99326136,7,0,3,0,15824
3207,245.1893007,6.786051745,4,0,3,0,3431
3208,252.4343632,5.476901465,8,0,3,0,22931
3209,248.8104083,0.041188406,10,0,3,0,29643
3210,219.1789135,9.551124217,9,0,3,1,21726
3211,249.7914271,0.029500663,8,0,3,0,28935
3212,243.9255498,-9.378431679,13,0,3,0,17873
3213,239.3794173,10.93720718,11,0,3,0,25048
3214,219.734265,4.141866303,8,0,3,1,38702
3215,241.1014671,-0.023176171,16,0,3,0,36499
3216,241.7800968,6.346827298,4,0,3,0,25000
3217,244.9895502,5.391430889,8,0,3,0,17873
3218,237.0556969,0.034292471,6,0,3,0,32951
3219,222.5239342,-6.679761657,16,0,3,1,15560
3220,256.6673983,-10.90429954,14,0,3,0,16497
3221,222.5670867,13.16318167,8,0,3,1,22910
3222,219.7800902,13.21978082,7,0,3,1,10061
3223,211.8628763,6.247311192,11,0,3,1,24313
3224,179.7628965,11.68981461,12,0,0,1,17875
3225,218.7364876,4.549089561,5,0,3,1,16482
3226,227.0235956,5.98954585,13,0,3,0,26378
3227,158.1968165,3.463759838,14,0,0,1,25404
3228,238.4405227,3.638849352,14,0,3,0,23943
3229,170.379841,9.571030063,8,0,0,1,13269
3230,206.0283866,4.618023746,8,0,3,1,21139
3231,184.1630571,11.9017413,8,0,0,1,33519
3232,217.6096411,13.07544291,8,0,3,1,23429
3233,230.7036105,7.44385031,10,0,3,0,7790
3234,173.1701349,10.93876672,6,0,0,1,11728
3235,249.0243058,2.78115375,7,0,3,0,35496
3236,188.5504355,-2.152322495,16,0,0,1,39070
3237,190.1978674,-9.350493464,17,0,0,1,11941
3238,227.886074,2.595534151,11,0,3,0,2207
3239,160.9545969,-12.2004589,4,0,0,1,15642
3240,178.0713014,-0.71516459,16,0,0,1,23716
3241,195.6152827,7.693798649,14,0,3,1,20391
3242,237.6971454,15.37158459,6,0,3,0,39173
3243,237.1437821,14.1087004,5,0,3,0,11841
3244,254.1047264,6.846728782,4,0,3,0,4250
3245,221.8746739,6.972282244,14,0,3,1,23778
3246,241.4232816,2.203735397,9,0,3,0,2645
3247,150.441678,7.773225389,12,0,0,1,20918
3248,211.8991481,1.727121742,14,0,3,1,13431
3249,245.1779647,0.000231544,9,0,3,0,39035
3250,221.9997573,11.97211972,7,0,3,1,22910
3251,150.2143407,11.0713199,14,0,0,1,20918
3252,150.4792944,14.33598459,15,0,0,1,18350
3253,245.1384002,-5.949543825,13,0,3,0,16214
3254,229.802479,-0.225865567,12,0,3,0,7790
3255,169.7865099,-0.366148158,10,0,0,1,27951
3256,187.2613934,13.18147902,12,0,0,1,18446
3257,254.2881674,14.22646823,7,0,3,0,23426
3258,241.9148264,-12.29089193,16,0,3,0,3947
3259,254.9748474,0.026054309,3,0,3,0,28446
3260,187.7528341,10.55962117,14,0,0,1,21129
3261,220.9538078,0.012644349,14,0,3,1,26639
3262,155.0534882,-0.069275724,7,0,0,1,40892
3263,159.1587729,6.946618404,8,0,0,1,17611
3264,224.5961171,0.938127984,9,0,3,0,38104
3265,177.6008129,3.777707835,15,0,0,1,14160
3266,245.4675857,2.171453661,7,0,3,0,31577
3267,241.3862125,-8.555326274,14,0,3,0,15139
3268,185.8251718,0.664834824,9,0,0,1,27566
3269,238.9794223,0.05593454,10,0,3,0,27854
3270,239.6087759,-9.097679399,13,0,3,0,8132
3271,196.7702512,12.85690269,10,0,3,1,23775
3272,257.1745439,11.57277452,13,0,3,0,40747
3273,256.2407893,1.52428407,15,0,3,0,28137
3274,258.6837323,14.74009673,5,0,3,0,21792
3275,183.5272439,-2.09706793,15,0,0,1,40990
3276,237.0540335,0.035535867,6,0,3,0,32951
3277,215.6157427,3.496010704,13,0,3,1,13636
3278,196.5145688,9.912015824,7,0,3,1,13652
3279,238.2413179,5.097227397,5,0,3,0,19688
3280,247.4960779,17.35600622,5,0,3,0,11147
3281,182.8687813,0.662738096,14,0,0,1,38093
3282,223.4065473,-3.262868472,3,0,3,0,23864
3283,224.9860284,-0.009600358,14,0,3,0,28154
3284,226.9781225,-0.000823939,13,0,3,0,28884
3285,253.7623353,-11.22168048,16,0,3,0,15677
3286,247.1069302,4.777551336,7,0,3,0,40946
3287,191.662994,-0.697245452,10,0,0,1,40989
3288,155.0581688,-0.018344128,10,0,0,1,40892
3289,237.5324993,12.67236069,9,0,3,0,19688
3290,162.011192,-0.054727854,4,0,0,1,26095
3291,187.5734277,15.42122606,11,0,0,1,17065
3292,185.6418051,4.241817736,12,0,0,1,27566
3293,233.6842853,9.520260556,4,0,3,0,21536
3294,155.2561657,1.597122537,12,0,0,1,32387
3295,201.6636389,12.97444067,6,0,3,1,15219
3296,177.5113193,11.62143687,7,0,0,1,17875
3297,230.8577674,-0.560436701,5,0,3,0,24315
3298,205.8637084,14.74603569,11,0,3,1,23013
3299,241.4550787,5.173801341,6,0,3,0,25000
3300,198.2350686,2.691599895,8,0,3,1,22253
3301,243.7563528,11.81769504,8,0,3,0,11147
3302,230.8289553,0.264182696,8,0,3,0,24315
3303,191.425652,11.73685076,7,0,0,1,13083
3304,226.9716407,-0.019455255,16,0,3,0,28884
3305,228.9871256,0.036933838,9,0,3,0,28252
3306,243.2191561,0.04432511,8,0,3,0,39122
3307,190.4382547,15.79784532,8,0,0,1,13878
3308,237.087461,5.86917061,8,0,3,0,25126
3309,257.4771866,16.27889555,13,0,3,0,22563
3310,192.6127381,12.93957292,12,0,0,1,13083
3311,251.8300484,-14.66267263,16,0,3,0,11145
3312,164.0255476,0.045339441,11,0,0,1,40146
3313,152.1645585,2.802751857,10,0,0,1,39256
3314,243.0354123,0.036764026,5,0,3,0,41589
3315,201.5365501,8.052332254,9,0,3,1,25897
3316,194.9399967,8.877302072,15,0,3,1,25896
3317,199.4252426,0.429810184,13,0,3,1,11684
3318,254.2064625,3.019858278,9,0,3,0,11145
3319,184.1588965,4.283946812,4,0,0,1,12003
3320,164.5198691,1.223772888,7,0,0,1,15873
3321,226.3696863,0.332738718,15,0,3,0,22910
3322,254.0792192,7.221495326,4,0,3,0,4250
3323,219.9093128,0.341643552,11,0,3,1,38702
3324,230.1765809,14.06082824,6,0,3,0,7790
3325,195.6700575,8.48834877,14,0,3,1,20391
3326,175.0341624,0.037659225,11,0,0,1,40746
3327,254.2782876,-5.601607998,14,0,3,0,13069
3328,173.7769254,3.922723486,8,0,0,1,23880
3329,155.9133148,-2.130638137,9,0,0,1,32387
3330,240.1104469,-5.844867172,13,0,3,0,13643
3331,224.9897244,0.047809396,12,0,3,0,26495
3332,158.845997,6.71821485,9,0,0,1,15642
3333,198.9418378,7.285315454,6,0,3,1,15235
3334,161.4699398,11.83901514,14,0,0,1,20110
3335,249.9124164,10.86985107,10,0,3,0,21989
3336,194.5021753,10.72798769,10,0,3,1,11941
3337,249.9761733,0.018380348,12,0,3,0,33207
3338,252.6716112,0.010952858,9,0,3,0,39127
